auction_id,title,category,subcategory,emirate,listing_type,auction_status,start_time,end_time,duration_days,as_of_date,start_price,final_price,target_price,achievement_ratio,bids_count,num_bidders,views,price_uplift,profit_margin_proxy,engagement_score,bids_per_bidder,views_per_bid,make,vehicle_type,charity_flag,day_of_week,hour_of_day,month,auction_month_name,auction_quarter,bid_per_user,popularity_index,auction_popularity_score,price_segment,beneficiary,charity_revenue,revenue
AUC-71,Vehicles 5958,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-30 21:00:00,2025-10-01 14:00:00,0.708,2025-11-08 12:00:00,19452.0,38752.51,24018.1,1.6135,35,23,388,0.992212111865104,19300.51,32.95,1.5217391304347827,11.085714285714284,,Car,False,Tuesday,21.0,9.0,September,3.0,1.5217391304347827,34.44,60.66,Mid,,0.0,38752.51
AUC-72,Vehicles 3898,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-19 04:00:00,2025-09-21 23:00:00,2.856,2025-11-08 12:00:00,80375.0,132279.21,96295.17,1.3737,88,32,1725,0.6457755520995333,51904.21,95.125,2.75,19.602272727272727,,Car,False,Friday,4.0,9.0,September,3.0,2.75,24.34,14.6,Mid,,0.0,0.0
AUC-73,Vehicles 1529,Vehicles,Car,Ajman,Auction,Closed,2025-10-27 11:00:00,2025-10-30 07:00:00,2.833,2025-11-08 12:00:00,126499.0,184268.44,145377.9,1.2675,14,6,372,0.4566790251306334,57769.44,17.8,2.333333333333333,26.571428571428573,,Car,False,Monday,11.0,10.0,October,4.0,2.333333333333333,15.72,49.43,High,,0.0,184268.44
AUC-74,Vehicles 1160,Vehicles,Car,Dubai,Auction,Closed,2025-10-12 01:00:00,2025-10-12 07:00:00,0.25,2025-11-08 12:00:00,179008.0,391959.1,221126.36,1.7726,55,34,919,1.1896177824454772,212951.1,58.975,1.6176470588235294,16.70909090909091,,Car,False,Sunday,1.0,10.0,October,4.0,1.6176470588235294,41.62,24.97,High,,0.0,0.0
AUC-75,Vehicles 7672,Vehicles,Car,Sharjah,Auction,Closed,2025-09-26 00:00:00,2025-09-27 04:00:00,1.274,2025-11-08 12:00:00,22410.0,28034.68,28142.46,0.9962,71,28,1201,0.2509897367246765,5624.68,72.525,2.5357142857142856,16.91549295774648,,Car,False,Friday,0.0,9.0,September,3.0,2.5357142857142856,10.56,46.34,Mid,,0.0,28034.68
AUC-76,Vehicles 4394,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-16 22:00:00,2025-09-18 06:00:00,1.333,2025-11-08 12:00:00,87438.0,115532.1,110439.58,1.0461,9,3,234,0.3213030947642902,28094.1,11.1,3.0,26.0,,Car,False,Tuesday,22.0,9.0,September,3.0,3.0,10.98,46.59,Mid,,0.0,115532.1
AUC-77,Vehicles 8559,Vehicles,Car,Ajman,Auction,Closed,2025-10-07 11:00:00,2025-10-08 19:00:00,1.386,2025-11-08 12:00:00,57019.0,119405.35,71894.07,1.6609,74,29,1233,1.0941326575352075,62386.35,75.075,2.5517241379310347,16.66216216216216,,Car,False,Tuesday,11.0,10.0,October,4.0,2.5517241379310347,38.57,63.14,Mid,,0.0,119405.35
AUC-78,Vehicles 3074,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-23 10:00:00,2025-10-25 18:00:00,2.333,2025-11-08 12:00:00,23814.0,37529.18,29787.85,1.2599,53,22,1369,0.5759292852943647,13715.18,66.225,2.409090909090909,25.83018867924528,,Car,False,Thursday,10.0,10.0,October,4.0,2.409090909090909,20.88,52.53,Mid,,0.0,37529.18
AUC-79,Vehicles 9282,Vehicles,Car,Ajman,Auction,Closed,2025-09-30 18:00:00,2025-10-02 21:00:00,2.268,2025-11-08 12:00:00,154628.0,332254.83,173315.37,1.9171,107,34,2316,1.1487365160255585,177626.83,119.9,3.147058823529412,21.64485981308411,,Car,False,Tuesday,18.0,9.0,September,3.0,3.147058823529412,41.71,65.03,High,,0.0,332254.83
AUC-80,Vehicles 9473,Vehicles,Car,Dubai,Auction,Closed,2025-10-09 20:00:00,2025-10-10 14:00:00,0.75,2025-11-08 12:00:00,56015.0,116383.54,61916.83,1.8797,10,8,118,1.0777209675979649,60368.54,9.95,1.25,11.8,,Car,False,Thursday,20.0,10.0,October,4.0,1.25,36.34,61.8,Mid,,0.0,116383.54
AUC-81,Vehicles 1915,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-20 11:00:00,2025-09-22 08:00:00,1.99,2025-11-08 12:00:00,18134.0,20300.86,22000.64,0.9227,89,34,1039,0.1194915628101908,2166.86,78.975,2.617647058823529,11.674157303370787,,Car,False,Saturday,11.0,9.0,September,3.0,2.617647058823529,6.42,3.85,Mid,,0.0,0.0
AUC-82,Vehicles 6821,Vehicles,Car,Fujairah,Auction,Closed,2025-10-01 17:00:00,2025-10-04 15:00:00,2.917,2025-11-08 12:00:00,104128.0,115801.33,117100.06,0.9889,4,2,102,0.1121055815918869,11673.33,5.05,2.0,25.5,,Car,False,Wednesday,17.0,10.0,October,4.0,2.0,3.87,42.32,High,,0.0,115801.33
AUC-83,Vehicles 9456,Vehicles,Car,Fujairah,Auction,Closed,2025-10-20 15:00:00,2025-10-22 00:00:00,1.375,2025-11-08 12:00:00,83097.0,182714.88,94014.62,1.9435,5,3,81,1.1988143976316834,99617.88,5.275,1.6666666666666667,16.2,,Car,False,Monday,15.0,10.0,October,4.0,1.6666666666666667,40.14,64.08,Mid,,0.0,182714.88
AUC-84,Vehicles 3907,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-20 11:00:00,2025-09-23 06:00:00,2.792,2025-11-08 12:00:00,16792.0,28924.54,19671.28,1.4704,55,16,1181,0.7225190566936637,12132.54,61.025,3.4375,21.472727272727276,,Car,False,Saturday,11.0,9.0,September,3.0,3.4375,25.54,55.32,Mid,,0.0,28924.54
AUC-85,Vehicles 1608,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-04 23:00:00,2025-10-06 23:00:00,2.0,2025-11-08 12:00:00,221912.19,303641.21,260965.97,1.1635,49,23,500,0.3682944141103741,81729.02,42.75,2.130434782608696,10.20408163265306,,Car,False,Saturday,23.0,10.0,October,4.0,2.130434782608696,13.81,48.29,High,,0.0,303641.21
AUC-86,Vehicles 8878,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-25 14:00:00,2025-10-28 08:00:00,2.75,2025-11-08 12:00:00,75025.0,106625.32,94881.45,1.1238,12,6,300,0.4211972009330224,31600.32,15.0,2.0,25.0,,Car,False,Saturday,14.0,10.0,October,4.0,2.0,14.43,48.66,Mid,,0.0,106625.32
AUC-87,Vehicles 5266,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-02 15:00:00,2025-10-05 08:00:00,2.708,2025-11-08 12:00:00,94312.0,101339.28,114380.54,0.886,16,10,426,0.0745109848163542,7027.28,21.15,1.6,26.625,,Car,False,Thursday,15.0,10.0,October,4.0,1.6,3.03,41.82,Mid,,0.0,101339.28
AUC-88,Vehicles 1243,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-11 19:00:00,2025-09-12 00:00:00,0.208,2025-11-08 12:00:00,135987.0,238717.3,161646.55,1.4768,49,14,1286,0.7554420643149712,102730.3,60.15,3.5,26.244897959183675,,Car,False,Thursday,19.0,9.0,September,3.0,3.5,26.59,55.95,High,,0.0,238717.3
AUC-89,Vehicles 8561,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-23 17:00:00,2025-09-26 03:00:00,2.417,2025-11-08 12:00:00,207990.37,332448.09,245341.7,1.355,16,5,458,0.5983821270186693,124457.72,20.7,3.2,28.625,,Car,False,Tuesday,17.0,9.0,September,3.0,3.2,20.38,52.23,High,,0.0,332448.09
AUC-90,Vehicles 7109,Vehicles,Car,Ajman,Auction,Closed,2025-10-20 09:00:00,2025-10-21 01:00:00,0.667,2025-11-08 12:00:00,115940.0,189938.1,144750.09,1.3122,8,6,239,0.6382447817836813,73998.1,11.475,1.3333333333333333,29.875,,Car,False,Monday,9.0,10.0,October,4.0,1.3333333333333333,21.54,52.92,High,,0.0,189938.1
AUC-91,Vehicles 1632,Vehicles,Car,Fujairah,Auction,Closed,2025-09-23 15:00:00,2025-09-26 03:00:00,2.5,2025-11-08 12:00:00,74184.0,94502.94,85805.15,1.1014,15,6,158,0.2738992235522485,20318.94,12.95,2.5,10.533333333333331,,Car,False,Tuesday,15.0,9.0,September,3.0,2.5,9.68,5.81,Mid,,0.0,0.0
AUC-92,Vehicles 3327,Vehicles,Car,Dubai,Auction,Closed,2025-10-19 23:00:00,2025-10-22 09:00:00,2.417,2025-11-08 12:00:00,87831.0,170000.22,108366.85,1.5687,51,33,524,0.9355377941729004,82169.22,46.85,1.5454545454545454,10.27450980392157,,Car,False,Sunday,23.0,10.0,October,4.0,1.5454545454545454,33.12,59.87,Mid,,0.0,170000.22
AUC-93,Vehicles 1164,Vehicles,Car,Dubai,Auction,Closed,2025-10-04 23:00:00,2025-10-05 20:00:00,1.009,2025-11-08 12:00:00,128103.0,157115.89,149604.66,1.0502,91,32,1132,0.2264809567301313,29012.89,81.8,2.84375,12.43956043956044,,Car,False,Saturday,23.0,10.0,October,4.0,2.84375,10.16,6.1,High,,0.0,0.0
AUC-94,Vehicles 9592,Vehicles,Car,Fujairah,BuyNow,Closed,2025-10-06 22:00:00,2025-10-07 06:00:00,0.333,2025-11-08 12:00:00,73086.0,149678.02,82768.91,1.8084,51,22,978,1.0479711572667814,76592.02,55.45,2.3181818181818183,19.176470588235293,,Car,False,Monday,22.0,10.0,October,4.0,2.3181818181818183,36.69,22.01,Mid,,0.0,0.0
AUC-95,Vehicles 1224,Vehicles,Car,Dubai,Auction,Closed,2025-10-22 19:00:00,2025-10-24 03:00:00,1.333,2025-11-08 12:00:00,69129.0,112774.39,76104.35,1.4818,35,24,396,0.6313615125345369,43645.39,33.4,1.4583333333333333,11.314285714285717,,Car,False,Wednesday,19.0,10.0,October,4.0,1.4583333333333333,22.43,53.46,Mid,,0.0,112774.39
AUC-96,Vehicles 8161,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-17 08:00:00,2025-10-18 08:00:00,1.0,2025-11-08 12:00:00,64519.0,121345.36,74800.73,1.6222,12,5,276,0.8807693857623335,56826.36,14.15,2.4,23.0,,Car,False,Friday,8.0,10.0,October,4.0,2.4,29.71,17.83,Mid,,0.0,0.0
AUC-97,Vehicles 5600,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-10 12:00:00,2025-09-12 05:00:00,1.708,2025-11-08 12:00:00,110112.0,188795.47,125525.1,1.504,7,2,193,0.7145767037198489,78683.47,8.825,3.5,27.571428571428573,,Car,False,Wednesday,12.0,9.0,September,3.0,3.5,24.01,54.41,High,,0.0,188795.47
AUC-98,Vehicles 6244,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-22 13:00:00,2025-10-22 22:00:00,0.375,2025-11-08 12:00:00,73341.0,144815.91,91064.28,1.5903,26,13,488,0.9745559782386388,71474.91,28.45,2.0,18.76923076923077,,Car,False,Wednesday,13.0,10.0,October,4.0,2.0,33.22,59.93,Mid,,0.0,144815.91
AUC-99,Vehicles 8303,Vehicles,Car,Ajman,Auction,Closed,2025-09-19 18:00:00,2025-09-20 01:00:00,0.292,2025-11-08 12:00:00,21359.0,45094.43,24829.28,1.8162,45,34,1231,1.1112612950044478,23735.43,61.775,1.3235294117647058,27.355555555555554,,Car,False,Friday,18.0,9.0,September,3.0,1.3235294117647058,38.48,63.09,Mid,,0.0,45094.43
AUC-100,Vehicles 9053,Vehicles,Car,Sharjah,BuyNow,Closed,2025-09-27 01:00:00,2025-09-28 10:00:00,1.375,2025-11-08 12:00:00,68846.0,81887.99,84787.2,0.9658,57,17,589,0.1894371495802226,13041.99,47.475,3.3529411764705883,10.333333333333334,,Car,False,Saturday,1.0,9.0,September,3.0,3.3529411764705883,8.32,44.99,Mid,,0.0,81887.99
AUC-101,Vehicles 2146,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-05 03:00:00,2025-10-07 11:00:00,2.333,2025-11-08 12:00:00,18229.0,33856.2,22505.63,1.5043,43,28,444,0.8572713807669097,15627.2,39.6,1.5357142857142858,10.325581395348838,,Car,False,Sunday,3.0,10.0,October,4.0,1.5357142857142858,30.22,58.13,Mid,,0.0,33856.2
AUC-102,Vehicles 1160,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-28 21:00:00,2025-10-29 22:00:00,1.042,2025-11-08 12:00:00,91404.0,136182.32,111117.46,1.2256,30,13,383,0.4898945341560545,44778.32,27.825,2.3076923076923075,12.766666666666667,,Car,False,Tuesday,21.0,10.0,October,4.0,2.3076923076923075,17.33,50.4,Mid,,0.0,136182.32
AUC-103,Vehicles 2121,Vehicles,Car,Ajman,Auction,Closed,2025-10-25 11:00:00,2025-10-26 12:00:00,1.042,2025-11-08 12:00:00,124058.0,207193.73,140627.7,1.4733,27,11,302,0.6701359847813121,83135.73,23.8,2.4545454545454546,11.185185185185183,,Car,False,Saturday,11.0,10.0,October,4.0,2.4545454545454546,23.17,53.9,High,,0.0,207193.73
AUC-104,Vehicles 7141,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-27 03:00:00,2025-10-27 18:00:00,0.625,2025-11-08 12:00:00,119363.0,194579.35,148691.5,1.3086,49,28,503,0.6301479520454413,75216.35,44.075,1.75,10.26530612244898,,Car,False,Monday,3.0,10.0,October,4.0,1.75,22.84,53.7,High,,0.0,194579.35
AUC-105,Vehicles 6116,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-02 04:00:00,2025-10-03 03:00:00,0.958,2025-11-08 12:00:00,143041.0,173253.63,173846.59,0.9966,27,17,521,0.2112165742689159,30212.63,30.775,1.588235294117647,19.296296296296298,,Car,False,Thursday,4.0,10.0,October,4.0,1.588235294117647,7.88,44.73,High,,0.0,173253.63
AUC-106,Vehicles 1754,Vehicles,Car,Fujairah,Auction,Closed,2025-09-09 03:00:00,2025-09-10 03:00:00,1.0,2025-11-08 12:00:00,48624.0,75595.13,59184.58,1.2773,37,25,375,0.5546876028298784,26971.13,34.125,1.48,10.135135135135137,,Car,False,Tuesday,3.0,9.0,September,3.0,1.48,19.63,51.78,Mid,,0.0,75595.13
AUC-107,Vehicles 3108,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-15 07:00:00,2025-09-16 04:00:00,0.875,2025-11-08 12:00:00,25171.0,53143.97,28047.49,1.8948,34,25,493,1.1113173890588377,27972.97,35.575,1.36,14.5,,Car,False,Monday,7.0,9.0,September,3.0,1.36,38.09,62.85,Mid,,0.0,53143.97
AUC-108,Vehicles 5834,Vehicles,Car,Dubai,Auction,Closed,2025-11-05 07:00:00,2025-11-06 10:00:00,1.125,2025-11-08 12:00:00,154467.0,225823.51,174087.53,1.2972,59,25,629,0.4619531032518273,71356.51,51.475,2.36,10.66101694915254,,Car,False,Wednesday,7.0,11.0,November,4.0,2.36,17.56,50.54,High,,0.0,225823.51
AUC-109,Vehicles 7571,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-21 09:00:00,2025-10-22 08:00:00,1.026,2025-11-08 12:00:00,115093.0,241121.23,133680.47,1.8037,72,23,924,1.0950121206328796,126028.23,64.85,3.130434782608696,12.833333333333334,,Car,False,Tuesday,9.0,10.0,October,4.0,3.130434782608696,38.97,63.38,High,,0.0,241121.23
AUC-110,Vehicles 4090,Vehicles,Car,Fujairah,Auction,Closed,2025-10-27 01:00:00,2025-10-29 03:00:00,2.083,2025-11-08 12:00:00,192800.0,315327.96,228083.41,1.3825,42,28,572,0.6355184647302906,122527.96,42.3,1.5,13.61904761904762,,Car,False,Monday,1.0,10.0,October,4.0,1.5,22.7,53.62,High,,0.0,315327.96
AUC-111,Vehicles 9545,Vehicles,Car,Abu Dhabi,BuyNow,Closed,2025-09-09 06:00:00,2025-09-10 08:00:00,1.083,2025-11-08 12:00:00,82617.0,97816.4,99360.06,0.9845,45,16,920,0.1839742425892975,15199.4,49.5,2.8125,20.444444444444443,,Car,False,Tuesday,6.0,9.0,September,3.0,2.8125,7.7,44.62,Mid,,0.0,97816.4
AUC-112,Vehicles 9929,Vehicles,Car,Fujairah,Auction,Closed,2025-10-21 06:00:00,2025-10-23 13:00:00,2.292,2025-11-08 12:00:00,16682.0,30950.92,21398.38,1.4464,24,11,700,0.8553482795827837,14268.92,32.25,2.1818181818181817,29.166666666666668,,Car,False,Tuesday,6.0,10.0,October,4.0,2.1818181818181817,29.21,57.53,Mid,,0.0,30950.92
AUC-113,Vehicles 7893,Vehicles,Car,Ajman,BuyNow,Closed,2025-10-23 20:00:00,2025-10-25 17:00:00,1.875,2025-11-08 12:00:00,223939.51,318883.14,282322.76,1.1295,23,18,471,0.4239699818937712,94943.63,27.775,1.2777777777777777,20.47826086956522,,Car,False,Thursday,20.0,10.0,October,4.0,1.2777777777777777,14.93,48.96,High,,0.0,318883.14
AUC-114,Vehicles 5087,Vehicles,Car,Ajman,Auction,Closed,2025-09-28 15:00:00,2025-09-30 14:00:00,1.958,2025-11-08 12:00:00,47325.0,58853.04,54036.45,1.0891,29,12,299,0.2435930269413629,11528.04,24.975,2.4166666666666665,10.310344827586206,,Car,False,Sunday,15.0,9.0,September,3.0,2.4166666666666665,9.17,45.5,Mid,,0.0,58853.04
AUC-115,Vehicles 8893,Vehicles,Car,Fujairah,BuyNow,Closed,2025-10-03 03:00:00,2025-10-04 22:00:00,1.792,2025-11-08 12:00:00,91722.0,198044.36,117160.21,1.6904,4,2,45,1.1591805673666076,106322.36,3.625,2.0,11.25,,Car,False,Friday,3.0,10.0,October,4.0,2.0,38.79,63.27,Mid,,0.0,198044.36
AUC-116,Vehicles 7550,Vehicles,Car,Ajman,Auction,Closed,2025-10-22 05:00:00,2025-10-24 23:00:00,2.75,2025-11-08 12:00:00,16311.0,29300.51,19707.62,1.4868,34,13,756,0.7963650297345348,12989.51,39.15,2.6153846153846154,22.235294117647054,,Car,False,Wednesday,5.0,10.0,October,4.0,2.6153846153846154,27.66,56.6,Mid,,0.0,29300.51
AUC-117,Vehicles 5675,Vehicles,Car,Ajman,Auction,Closed,2025-09-26 16:00:00,2025-09-27 13:00:00,0.875,2025-11-08 12:00:00,24526.0,45644.01,30784.7,1.4827,36,18,542,0.8610458289162523,21118.01,36.05,2.0,15.055555555555555,,Car,False,Friday,16.0,9.0,September,3.0,2.0,29.76,57.86,Mid,,0.0,45644.01
AUC-118,Vehicles 4993,Vehicles,Car,Sharjah,Auction,Closed,2025-10-30 11:00:00,2025-11-02 09:00:00,2.917,2025-11-08 12:00:00,145726.0,214234.95,165707.48,1.2929,49,18,579,0.4701216666895407,68508.95,43.475,2.7222222222222223,11.816326530612244,,Car,False,Thursday,11.0,10.0,October,4.0,2.7222222222222223,17.51,50.51,High,,0.0,214234.95
AUC-119,Vehicles 8490,Vehicles,Car,Ras Al Khaimah,BuyNow,Closed,2025-11-05 00:00:00,2025-11-05 18:00:00,0.75,2025-11-08 12:00:00,38285.0,42098.02,45388.77,0.9275,40,12,928,0.0995956640982107,3813.02,46.2,3.333333333333333,23.2,,Car,False,Wednesday,0.0,11.0,November,4.0,3.333333333333333,4.55,42.73,Mid,,0.0,42098.02
AUC-120,Vehicles 6013,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-11-02 02:00:00,2025-11-02 15:00:00,0.542,2025-11-08 12:00:00,11488.0,25206.73,14287.29,1.7643,44,25,793,1.194179143454039,13718.73,48.075,1.76,18.022727272727277,,Car,False,Sunday,2.0,11.0,November,4.0,1.76,41.22,24.73,Mid,,0.0,0.0
AUC-121,Vehicles 2645,Vehicles,Car,Dubai,Auction,Closed,2025-10-14 18:00:00,2025-10-17 06:00:00,2.5,2025-11-08 12:00:00,114868.0,177398.43,135167.68,1.3124,34,10,982,0.5443677090225302,62530.43,44.05,3.4,28.88235294117647,,Car,False,Tuesday,18.0,10.0,October,4.0,3.4,19.09,51.45,High,,0.0,177398.43
AUC-122,Vehicles 9997,Vehicles,Car,Fujairah,Auction,Closed,2025-09-07 03:00:00,2025-09-09 19:00:00,2.667,2025-11-08 12:00:00,60401.0,72188.81,73775.1,0.9785,38,23,509,0.1951591861061902,11787.81,37.475,1.6521739130434785,13.394736842105264,,Car,False,Sunday,3.0,9.0,September,3.0,1.6521739130434785,7.61,44.57,Mid,,0.0,72188.81
AUC-123,Vehicles 1615,Vehicles,Car,Dubai,Auction,Closed,2025-10-05 05:00:00,2025-10-05 15:00:00,0.417,2025-11-08 12:00:00,198081.0,297383.46,222301.66,1.3377,14,10,216,0.5013224892846867,99302.46,14.9,1.4,15.428571428571429,,Car,False,Sunday,5.0,10.0,October,4.0,1.4,17.22,10.33,High,,0.0,0.0
AUC-124,Vehicles 7254,Vehicles,Car,Sharjah,BuyNow,Closed,2025-09-21 01:00:00,2025-09-22 21:00:00,1.833,2025-11-08 12:00:00,103194.0,212393.87,123709.58,1.7169,56,34,1438,1.0581997984378937,109199.87,72.45,1.6470588235294117,25.678571428571427,,Car,False,Sunday,1.0,9.0,September,3.0,1.6470588235294117,37.27,22.36,High,,0.0,0.0
AUC-125,Vehicles 6902,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-16 23:00:00,2025-10-18 13:00:00,1.728,2025-11-08 12:00:00,181177.0,257657.3,226985.61,1.1351,71,23,814,0.422130292476418,76480.3,61.6,3.0869565217391304,11.464788732394366,,Car,False,Thursday,23.0,10.0,October,4.0,3.0869565217391304,16.14,49.68,High,,0.0,257657.3
AUC-126,Vehicles 6274,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-23 20:00:00,2025-09-24 14:00:00,0.75,2025-11-08 12:00:00,8854.0,18319.67,10240.07,1.789,52,19,754,1.0690840298170317,9465.67,49.6,2.736842105263158,14.5,,Car,False,Tuesday,20.0,9.0,September,3.0,2.736842105263158,37.13,62.28,Low,,0.0,18319.67
AUC-127,Vehicles 1467,Vehicles,Car,Sharjah,Auction,Closed,2025-09-09 08:00:00,2025-09-10 23:00:00,1.625,2025-11-08 12:00:00,138293.0,267169.5,166035.88,1.6091,51,15,590,0.9319090626423608,128876.5,44.0,3.4,11.568627450980392,,Car,False,Tuesday,8.0,9.0,September,3.0,3.4,32.7,59.62,High,,0.0,267169.5
AUC-128,Vehicles 5432,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-14 12:00:00,2025-10-16 14:00:00,2.168,2025-11-08 12:00:00,35136.0,43057.83,41034.62,1.0493,74,26,1235,0.2254619193989071,7921.83,74.375,2.8461538461538463,16.68918918918919,,Car,False,Tuesday,12.0,10.0,October,4.0,2.8461538461538463,9.85,45.91,Mid,,0.0,43057.83
AUC-129,Vehicles 9031,Vehicles,Car,Fujairah,Auction,Closed,2025-09-07 15:00:00,2025-09-09 10:00:00,1.792,2025-11-08 12:00:00,128667.0,145902.34,166814.19,0.8746,32,15,728,0.1339530726604335,17235.34,37.95,2.1333333333333333,22.75,,Car,False,Sunday,15.0,9.0,September,3.0,2.1333333333333333,5.46,43.28,High,,0.0,145902.34
AUC-130,Vehicles 3155,Vehicles,Car,Ajman,Auction,Closed,2025-09-28 07:00:00,2025-09-29 22:00:00,1.696,2025-11-08 12:00:00,144005.0,234053.78,164794.22,1.4203,91,28,1961,0.6253170376028611,90048.78,101.525,3.25,21.54945054945055,,Car,False,Sunday,7.0,9.0,September,3.0,3.25,23.47,14.08,High,,0.0,0.0
AUC-131,Vehicles 7223,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-20 21:00:00,2025-09-23 13:00:00,2.667,2025-11-08 12:00:00,126007.0,166800.78,161074.4,1.0356,20,6,215,0.3237421730538779,40793.78,16.875,3.333333333333333,10.75,,Car,False,Saturday,21.0,9.0,September,3.0,3.333333333333333,11.51,46.91,High,,0.0,166800.78
AUC-132,Vehicles 8727,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-21 18:00:00,2025-10-22 13:00:00,0.9,2025-11-08 12:00:00,124282.0,186534.89,138195.67,1.3498,85,28,1008,0.5009002912730727,62252.89,74.7,3.0357142857142856,11.858823529411763,,Car,False,Tuesday,18.0,10.0,October,4.0,3.0357142857142856,19.87,51.92,High,,0.0,186534.89
AUC-133,Vehicles 9568,Vehicles,Car,Ajman,BuyNow,Closed,2025-09-28 13:00:00,2025-09-30 11:00:00,2.039,2025-11-08 12:00:00,64211.0,104012.12,78069.79,1.3323,82,33,2074,0.6198489355406394,39801.12,101.1,2.484848484848485,25.29268292682927,,Car,False,Sunday,13.0,9.0,September,3.0,2.484848484848485,23.21,53.93,Mid,,0.0,104012.12
AUC-134,Vehicles 5644,Vehicles,Car,Fujairah,Auction,Closed,2025-10-07 08:00:00,2025-10-08 09:00:00,1.042,2025-11-08 12:00:00,47438.0,70938.09,56027.13,1.2661,28,9,540,0.4953853450820017,23500.09,29.75,3.111111111111111,19.285714285714285,,Car,False,Tuesday,8.0,10.0,October,4.0,3.111111111111111,17.47,50.48,Mid,,0.0,70938.09
AUC-135,Vehicles 3824,Vehicles,Car,Dubai,Auction,Closed,2025-09-07 20:00:00,2025-09-10 18:00:00,2.917,2025-11-08 12:00:00,82929.0,98112.7,94944.02,1.0334,13,8,140,0.1830927661011226,15183.7,12.0,1.625,10.76923076923077,,Car,False,Sunday,20.0,9.0,September,3.0,1.625,6.6,43.96,Mid,,0.0,98112.7
AUC-136,Vehicles 7295,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-13 01:00:00,2025-09-13 22:00:00,0.996,2025-11-08 12:00:00,34430.0,60270.65,41175.24,1.4638,108,33,3090,0.7505271565495208,25840.65,139.5,3.272727272727273,28.61111111111111,,Car,False,Saturday,1.0,9.0,September,3.0,3.272727272727273,27.9,56.74,Mid,,0.0,60270.65
AUC-137,Vehicles 5374,Vehicles,Car,Ras Al Khaimah,BuyNow,Closed,2025-10-12 11:00:00,2025-10-15 02:00:00,2.625,2025-11-08 12:00:00,174193.0,212170.12,207881.09,1.0206,49,14,547,0.2180174863513459,37977.12,41.675,3.5,11.16326530612245,,Car,False,Sunday,11.0,10.0,October,4.0,3.5,9.04,45.42,High,,0.0,212170.12
AUC-138,Vehicles 6643,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-10 11:00:00,2025-09-12 09:00:00,2.037,2025-11-08 12:00:00,194674.0,297700.02,250876.92,1.1866,66,24,1169,0.5292233169298418,103026.02,68.225,2.75,17.71212121212121,,Car,False,Wednesday,11.0,9.0,September,3.0,2.75,19.77,51.86,High,,0.0,297700.02
AUC-139,Vehicles 7674,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-14 08:00:00,2025-09-15 02:00:00,0.75,2025-11-08 12:00:00,89383.0,155590.24,98639.73,1.5774,12,7,344,0.7407140060190416,66207.24,16.35,1.7142857142857142,28.666666666666668,,Car,False,Sunday,8.0,9.0,September,3.0,1.7142857142857142,25.11,55.07,Mid,,0.0,155590.24
AUC-140,Vehicles 7391,Vehicles,Car,Sharjah,Auction,Closed,2025-09-30 13:00:00,2025-10-02 20:00:00,2.292,2025-11-08 12:00:00,44652.0,80016.63,56431.37,1.4179,23,15,288,0.7920055092717012,35364.63,22.45,1.5333333333333334,12.521739130434783,,Car,False,Tuesday,13.0,9.0,September,3.0,1.5333333333333334,27.21,56.33,Mid,,0.0,80016.63
AUC-141,Vehicles 3184,Vehicles,Car,Abu Dhabi,BuyNow,Closed,2025-11-02 13:00:00,2025-11-03 09:00:00,0.961,2025-11-08 12:00:00,124902.0,231392.01,140469.74,1.6473,82,24,1017,0.8525885093913629,106490.01,72.425,3.4166666666666665,12.402439024390244,,Car,False,Sunday,13.0,11.0,November,4.0,3.4166666666666665,30.79,18.47,High,,0.0,0.0
